ID,Run,Timestamp,WetDry,Temperature
6,11,2023-12-10 07:12:34,0,30.52447552447552
6,11,2023-12-10 07:13:34,0,26.984265734265705
6,11,2023-12-10 07:14:34,0,23.706293706293707
6,11,2023-12-10 07:15:34,0,22.132867132867148
6,11,2023-12-10 07:16:35,0,20.69055944055941
6,11,2023-12-10 07:17:35,0,19.641608391608372
6,11,2023-12-10 07:18:35,0,17.805944055944053
6,11,2023-12-10 07:19:35,0,17.412587412587413
6,11,2023-12-10 07:20:36,0,16.494755244755254
6,11,2023-12-10 07:21:36,0,16.363636363636374
6,11,2023-12-10 07:22:36,0,16.756993006993014
6,11,2023-12-10 07:23:36,0,16.363636363636374
6,11,2023-12-10 07:24:37,0,15.052447552447518
6,11,2023-12-10 07:25:37,0,14.921328671328638
6,11,2023-12-10 07:26:37,0,14.659090909090878
6,11,2023-12-10 07:27:37,0,14.527972027971998
6,11,2023-12-10 07:28:38,0,14.527972027971998
6,11,2023-12-10 07:29:38,0,14.921328671328638
6,11,2023-12-10 07:30:38,0,14.396853146853118
6,11,2023-12-10 07:31:38,0,14.396853146853118
6,11,2023-12-10 07:32:39,0,14.265734265734238
6,11,2023-12-10 07:33:39,0,14.003496503496478
6,11,2023-12-10 07:34:39,0,14.265734265734238
6,11,2023-12-10 07:35:39,0,14.134615384615358
6,11,2023-12-10 07:36:40,0,14.790209790209758
6,11,2023-12-10 07:37:40,0,14.265734265734238
6,11,2023-12-10 07:38:40,0,14.265734265734238
6,11,2023-12-10 07:39:40,0,14.265734265734238
6,11,2023-12-10 07:40:41,0,14.265734265734238
6,11,2023-12-10 07:41:41,0,14.134615384615358
6,11,2023-12-10 07:42:41,0,14.265734265734238
6,11,2023-12-10 07:43:41,0,14.265734265734238
6,11,2023-12-10 07:44:42,0,14.265734265734238
6,11,2023-12-10 07:45:42,0,14.265734265734238
6,11,2023-12-10 07:46:42,0,14.003496503496478
6,11,2023-12-10 07:47:43,0,14.265734265734238
