ID,Run,Timestamp,WetDry,Temperature
23,14,2023-12-10 04:17:20,0,27.50874125874128
23,14,2023-12-10 04:18:21,0,25.410839160839203
23,14,2023-12-10 04:19:22,0,23.050699300699307
23,14,2023-12-10 04:20:23,0,22.132867132867148
23,14,2023-12-10 04:21:24,0,20.82167832167835
23,14,2023-12-10 04:22:25,0,20.29720279720283
23,14,2023-12-10 04:23:26,0,20.29720279720283
23,14,2023-12-10 04:24:27,0,20.03496503496507
23,14,2023-12-10 04:25:28,0,19.24825174825179
23,14,2023-12-10 04:26:29,0,19.51048951048955
23,14,2023-12-10 04:27:30,0,19.37937062937067
23,14,2023-12-10 04:28:32,0,19.11713286713291
23,14,2023-12-10 04:29:33,0,18.98601398601403
23,14,2023-12-10 04:30:34,0,18.592657342657333
23,14,2023-12-10 04:31:35,0,18.85489510489515
23,14,2023-12-10 04:32:36,0,18.330419580419573
23,14,2023-12-10 04:33:37,0,18.592657342657333
23,14,2023-12-10 04:34:38,0,18.461538461538453
23,14,2023-12-10 04:35:39,0,18.330419580419573
23,14,2023-12-10 04:36:40,0,18.461538461538453
23,14,2023-12-10 04:37:41,0,18.199300699300693
23,14,2023-12-10 04:38:43,0,18.068181818181813
23,14,2023-12-10 04:39:44,0,17.937062937062933
23,14,2023-12-10 04:40:45,0,18.068181818181813
23,14,2023-12-10 04:41:46,0,18.068181818181813
23,14,2023-12-10 04:42:47,0,18.330419580419573
23,14,2023-12-10 04:43:48,0,18.330419580419573
23,14,2023-12-10 04:44:49,0,18.068181818181813
23,14,2023-12-10 04:45:50,0,17.805944055944053
23,14,2023-12-10 04:46:51,0,18.068181818181813
23,14,2023-12-10 04:47:52,0,18.199300699300693
23,14,2023-12-10 04:48:54,0,17.937062937062933
23,14,2023-12-10 04:49:55,0,18.068181818181813
23,14,2023-12-10 04:50:56,0,18.199300699300693
23,14,2023-12-10 04:51:57,0,18.199300699300693
23,14,2023-12-10 04:52:58,0,18.068181818181813
23,14,2023-12-10 04:53:59,0,17.937062937062933
23,14,2023-12-10 04:55:00,0,18.330419580419573
23,14,2023-12-10 04:56:01,0,18.068181818181813
23,14,2023-12-10 04:57:02,0,18.068181818181813
23,14,2023-12-10 04:58:03,0,19.37937062937067
23,14,2023-12-10 04:59:05,0,19.64160839160843
