0	2023-09-05T22:18:16.922Z	2.8026010155307226	-0.0050335967761245826
36	2023-09-05T22:18:59.128Z	2.80193891563394	-0.007681996363255061	1172
37	2023-09-05T22:19:00.300Z	-0.0007299474470372491	2.8069046648598097	1172
38	2023-09-05T22:19:01.472Z	2.80193891563394	-0.006357796569689711	1172
39	2023-09-05T22:19:02.646Z	-0.0007299474470372491	2.8062425649630267	1174
40	2023-09-05T22:19:03.818Z	2.8026010155307226	-0.007350946414863779	1172
41	2023-09-05T22:19:04.990Z	-0.000398897498645967	2.8069046648598097	1172
42	2023-09-05T22:19:06.162Z	2.8016078656855488	-0.007681996363255061	1172
43	2023-09-05T22:19:07.336Z	-0.0010609973954285312	2.8069046648598097	1174
44	2023-09-05T22:19:08.509Z	2.8009457657887658	-0.007019896466472497	1173
45	2023-09-05T22:19:09.682Z	-0.00006784755025468492	2.808890964550158	1173
46	2023-09-05T22:19:10.854Z	2.8026010155307226	-0.007681996363255061	1172
47	2023-09-05T22:19:12.027Z	-0.0010609973954285312	2.8078978147049836	1173
48	2023-09-05T22:19:13.199Z	2.803263115427505	-0.007019896466472497	1172
49	2023-09-05T22:19:14.371Z	-0.0010609973954285312	2.8065736149114184	1172
50	2023-09-05T22:19:15.543Z	2.8016078656855488	-0.007019896466472497	1172
51	2023-09-05T22:19:16.717Z	-0.0020541472406025996	2.8069046648598097	1174
52	2023-09-05T22:19:17.891Z	2.8022699655823313	-0.004371496879341796	1174
53	2023-09-05T22:19:19.064Z	-0.000398897498645967	2.8078978147049836	1173
54	2023-09-05T22:19:20.236Z	2.802932065479114	-0.008013046311646344	1172
55	2023-09-05T22:19:21.410Z	-0.00006784755025468492	2.8069046648598097	1174
56	2023-09-05T22:19:22.583Z	2.8022699655823313	-0.006688846518081215	1173
57	2023-09-05T22:19:23.756Z	-0.0020541472406025996	2.8085599146017666	1173
58	2023-09-05T22:19:24.927Z	2.800283665891983	-0.005695696672907147	1171
59	2023-09-05T22:19:26.101Z	-0.0010609973954285312	2.8078978147049836	1174
60	2023-09-05T22:19:27.274Z	2.80193891563394	-0.006026746621298429	1173
61	2023-09-05T22:19:28.447Z	-0.0023851971889938817	2.8059115150146354	1173
62	2023-09-05T22:19:29.618Z	2.8009457657887658	-0.006357796569689711	1171
63	2023-09-05T22:19:30.792Z	-0.0007299474470372491	2.8049183651694616	1174
64	2023-09-05T22:19:31.964Z	2.8022699655823313	-0.006026746621298429	1172
65	2023-09-05T22:19:33.136Z	-0.0013920473438198133	2.805249415117853	1172
66	2023-09-05T22:19:34.307Z	2.800283665891983	-0.007350946414863779	1171
67	2023-09-05T22:19:35.480Z	-0.0013920473438198133	2.805249415117853	1173
68	2023-09-05T22:19:36.653Z	2.8009457657887658	-0.008013046311646344	1173
69	2023-09-05T22:19:37.824Z	-0.000398897498645967	2.807235714808201	1171
70	2023-09-05T22:19:38.996Z	2.801276815737157	-0.006357796569689711	1172
71	2023-09-05T22:19:40.168Z	-0.0020541472406025996	2.8075667647565923	1172
72	2023-09-05T22:19:41.340Z	2.8035941653758965	-0.007019896466472497	1172
73	2023-09-05T22:19:42.516Z	-0.0017230972922113175	2.807235714808201	1176
74	2023-09-05T22:19:43.686Z	2.8006147158403745	-0.004040446930950514	1170
75	2023-09-05T22:19:44.860Z	-0.0017230972922113175	2.805580465066244	1174
76	2023-09-05T22:19:46.033Z	2.80193891563394	-0.007019896466472497	1173
77	2023-09-05T22:19:47.207Z	-0.0020541472406025996	2.8062425649630267	1174
78	2023-09-05T22:19:48.379Z	2.8009457657887658	-0.006357796569689711	1172
79	2023-09-05T22:19:49.552Z	-0.0017230972922113175	2.8065736149114184	1173
80	2023-09-05T22:19:50.724Z	2.8009457657887658	-0.006688846518081215	1172
81	2023-09-05T22:19:51.918Z	-0.0007299474470372491	2.805249415117853	1194
82	2023-09-05T22:19:53.069Z	2.801276815737157	-0.005364646724515865	1151
83	2023-09-05T22:19:54.241Z	-0.0010609973954285312	2.805249415117853	1172
84	2023-09-05T22:19:55.413Z	2.8016078656855488	-0.0050335967761245826	1172
85	2023-09-05T22:19:56.584Z	-0.0013920473438198133	2.8078978147049836	1171
86	2023-09-05T22:19:57.757Z	2.8022699655823313	-0.009337246105211694	1173
87	2023-09-05T22:19:58.928Z	-0.0010609973954285312	2.8065736149114184	1171
88	2023-09-05T22:20:00.100Z	2.801276815737157	-0.006688846518081215	1172
89	2023-09-05T22:20:01.274Z	-0.0010609973954285312	2.8069046648598097	1174
90	2023-09-05T22:20:02.446Z	2.802932065479114	-0.007350946414863779	1172
91	2023-09-05T22:20:03.619Z	-0.0023851971889938817	2.8065736149114184	1173
92	2023-09-05T22:20:04.790Z	2.8009457657887658	-0.006357796569689711	1171
93	2023-09-05T22:20:05.962Z	-0.0020541472406025996	2.8069046648598097	1172
94	2023-09-05T22:20:07.140Z	2.8016078656855488	-0.006026746621298429	1178
95	2023-09-05T22:20:08.306Z	-0.0020541472406025996	2.8069046648598097	1166
96	2023-09-05T22:20:09.478Z	2.8016078656855488	-0.006688846518081215	1172
97	2023-09-05T22:20:10.650Z	-0.0020541472406025996	2.805249415117853	1172
98	2023-09-05T22:20:11.823Z	2.80193891563394	-0.007350946414863779	1173
99	2023-09-05T22:20:12.993Z	-0.0010609973954285312	2.8085599146017666	1170
100	2023-09-05T22:20:14.164Z	2.8016078656855488	-0.006688846518081215	1171
101	2023-09-05T22:20:15.336Z	-0.000398897498645967	2.8062425649630267	1172
102	2023-09-05T22:20:16.508Z	2.8022699655823313	-0.007681996363255061	1172
103	2023-09-05T22:20:17.679Z	-0.003709396982559232	2.8078978147049836	1171
104	2023-09-05T22:20:18.851Z	2.8016078656855488	-0.006357796569689711	1172
105	2023-09-05T22:20:20.022Z	-0.0010609973954285312	2.8059115150146354	1171
106	2023-09-05T22:20:21.192Z	2.8026010155307226	-0.004702546827733078	1170
107	2023-09-05T22:20:22.365Z	-0.0007299474470372491	2.8069046648598097	1173
108	2023-09-05T22:20:23.538Z	2.802932065479114	-0.007350946414863779	1173
109	2023-09-05T22:20:24.713Z	-0.0007299474470372491	2.8082288646533753	1175
110	2023-09-05T22:20:25.883Z	2.801276815737157	-0.008013046311646344	1170
111	2023-09-05T22:20:27.057Z	-0.003047297085776446	2.8069046648598097	1174
112	2023-09-05T22:20:28.233Z	2.8026010155307226	-0.006026746621298429	1176
113	2023-09-05T22:20:29.401Z	-0.0020541472406025996	2.8065736149114184	1168
114	2023-09-05T22:20:30.572Z	2.8035941653758965	-0.006357796569689711	1171
115	2023-09-05T22:20:31.745Z	-0.0020541472406025996	2.8062425649630267	1173
116	2023-09-05T22:20:32.917Z	2.803263115427505	-0.004702546827733078	1172
117	2023-09-05T22:20:34.090Z	-0.0020541472406025996	2.8059115150146354	1173
118	2023-09-05T22:20:35.261Z	2.8022699655823313	-0.006688846518081215	1171
119	2023-09-05T22:20:36.434Z	-0.0010609973954285312	2.8069046648598097	1173
120	2023-09-05T22:20:37.606Z	2.801276815737157	-0.005695696672907147	1172
121	2023-09-05T22:20:38.779Z	-0.0013920473438198133	2.8062425649630267	1173
122	2023-09-05T22:20:39.951Z	2.8006147158403745	-0.006688846518081215	1172
123	2023-09-05T22:20:41.124Z	-0.0017230972922113175	2.8059115150146354	1173
124	2023-09-05T22:20:42.296Z	2.8022699655823313	-0.006688846518081215	1172
125	2023-09-05T22:20:43.469Z	-0.0010609973954285312	2.8065736149114184	1173
126	2023-09-05T22:20:44.642Z	2.8006147158403745	-0.008013046311646344	1173
127	2023-09-05T22:20:45.816Z	-0.0027162471373851638	2.8059115150146354	1174
128	2023-09-05T22:20:46.987Z	2.800283665891983	-0.006357796569689711	1171
129	2023-09-05T22:20:48.161Z	-0.0027162471373851638	2.8069046648598097	1174
130	2023-09-05T22:20:49.332Z	2.803263115427505	-0.007019896466472497	1171
131	2023-09-05T22:20:50.504Z	-0.0027162471373851638	2.8075667647565923	1172
132	2023-09-05T22:20:51.676Z	2.8026010155307226	-0.006357796569689711	1172
133	2023-09-05T22:20:52.850Z	-0.0010609973954285312	2.8078978147049836	1174
134	2023-09-05T22:20:54.022Z	2.8026010155307226	-0.006688846518081215	1172
135	2023-09-05T22:20:55.195Z	-0.0023851971889938817	2.805249415117853	1173
136	2023-09-05T22:20:56.367Z	2.8006147158403745	-0.0050335967761245826	1172
137	2023-09-05T22:20:57.540Z	-0.0013920473438198133	2.8078978147049836	1173
138	2023-09-05T22:20:58.712Z	2.80193891563394	-0.005695696672907147	1172
139	2023-09-05T22:20:59.886Z	-0.0007299474470372491	2.8049183651694616	1174
140	2023-09-05T22:21:01.057Z	2.8026010155307226	-0.005364646724515865	1171
141	2023-09-05T22:21:02.230Z	-0.0020541472406025996	2.8075667647565923	1173
142	2023-09-05T22:21:03.402Z	2.8026010155307226	-0.007019896466472497	1172
143	2023-09-05T22:21:04.575Z	-0.0010609973954285312	2.8062425649630267	1173
144	2023-09-05T22:21:05.747Z	2.801276815737157	-0.006688846518081215	1172
145	2023-09-05T22:21:06.921Z	-0.0010609973954285312	2.8078978147049836	1174
146	2023-09-05T22:21:08.092Z	2.801276815737157	-0.007681996363255061	1171
147	2023-09-05T22:21:09.266Z	-0.0017230972922113175	2.807235714808201	1174
148	2023-09-05T22:21:10.438Z	2.8006147158403745	-0.007019896466472497	1172
149	2023-09-05T22:21:11.611Z	-0.000398897498645967	2.808890964550158	1173
150	2023-09-05T22:21:12.783Z	2.8022699655823313	-0.007681996363255061	1172
151	2023-09-05T22:21:13.956Z	-0.0013920473438198133	2.8069046648598097	1173
152	2023-09-05T22:21:15.128Z	2.801276815737157	-0.006357796569689711	1172
153	2023-09-05T22:21:16.302Z	-0.0023851971889938817	2.8062425649630267	1174
154	2023-09-05T22:21:17.473Z	2.8016078656855488	-0.006026746621298429	1171
155	2023-09-05T22:21:18.648Z	-0.0020541472406025996	2.8075667647565923	1175
156	2023-09-05T22:21:19.818Z	2.80193891563394	-0.007019896466472497	1170
157	2023-09-05T22:21:20.991Z	-0.0010609973954285312	2.805580465066244	1173
158	2023-09-05T22:21:22.163Z	2.8016078656855488	-0.006688846518081215	1172
159	2023-09-05T22:21:23.337Z	-0.0010609973954285312	2.8069046648598097	1174
160	2023-09-05T22:21:24.508Z	2.8016078656855488	-0.007350946414863779	1171
161	2023-09-05T22:21:25.681Z	-0.0017230972922113175	2.8065736149114184	1173
162	2023-09-05T22:21:26.852Z	2.80193891563394	-0.006688846518081215	1171
163	2023-09-05T22:21:28.025Z	-0.0007299474470372491	2.8065736149114184	1173
164	2023-09-05T22:21:29.197Z	2.8026010155307226	-0.007019896466472497	1172
165	2023-09-05T22:21:30.369Z	-0.0010609973954285312	2.807235714808201	1172
166	2023-09-05T22:21:31.540Z	2.8026010155307226	-0.007350946414863779	1171
167	2023-09-05T22:21:32.713Z	-0.0027162471373851638	2.8085599146017666	1173
168	2023-09-05T22:21:33.884Z	2.80193891563394	-0.007350946414863779	1171
169	2023-09-05T22:21:35.057Z	-0.0020541472406025996	2.8059115150146354	1173
170	2023-09-05T22:21:36.230Z	2.8022699655823313	-0.0050335967761245826	1173
171	2023-09-05T22:21:37.402Z	-0.0013920473438198133	2.8069046648598097	1172
172	2023-09-05T22:21:38.576Z	2.801276815737157	-0.006688846518081215	1174
173	2023-09-05T22:21:39.747Z	-0.003047297085776446	2.8065736149114184	1171
174	2023-09-05T22:21:40.919Z	2.802932065479114	-0.006688846518081215	1172
175	2023-09-05T22:21:42.093Z	-0.0020541472406025996	2.8069046648598097	1174
176	2023-09-05T22:21:43.265Z	2.8016078656855488	-0.007019896466472497	1172
177	2023-09-05T22:21:44.438Z	-0.003047297085776446	2.805249415117853	1173
178	2023-09-05T22:21:45.610Z	2.8009457657887658	-0.007019896466472497	1172
179	2023-09-05T22:21:46.785Z	0.0002632023981368192	2.8065736149114184	1175
180	2023-09-05T22:21:47.956Z	2.80193891563394	-0.007019896466472497	1171
181	2023-09-05T22:21:49.129Z	-0.0017230972922113175	2.8065736149114184	1173
182	2023-09-05T22:21:50.309Z	2.8016078656855488	-0.007019896466472497	1180
183	2023-09-05T22:21:51.472Z	-0.0010609973954285312	2.8065736149114184	1163
184	2023-09-05T22:21:52.643Z	2.803263115427505	-0.006357796569689711	1171
185	2023-09-05T22:21:53.817Z	0.0005942523465281013	2.8065736149114184	1174
186	2023-09-05T22:21:54.989Z	2.8026010155307226	-0.007350946414863779	1172
187	2023-09-05T22:21:56.163Z	-0.0013920473438198133	2.8065736149114184	1174
188	2023-09-05T22:21:57.336Z	2.8035941653758965	-0.00867514620842913	1173
189	2023-09-05T22:21:58.509Z	-0.0023851971889938817	2.8085599146017666	1173
190	2023-09-05T22:21:59.682Z	2.8022699655823313	-0.007681996363255061	1173
191	2023-09-05T22:22:00.854Z	-0.0027162471373851638	2.805249415117853	1172
192	2023-09-05T22:22:02.026Z	2.8006147158403745	-0.007350946414863779	1172
193	2023-09-05T22:22:03.200Z	-0.00006784755025468492	2.8065736149114184	1174
194	2023-09-05T22:22:04.372Z	2.8039252153242877	-0.006357796569689711	1172
195	2023-09-05T22:22:05.546Z	-0.0017230972922113175	2.8069046648598097	1174
196	2023-09-05T22:22:06.718Z	2.80193891563394	-0.007350946414863779	1172
197	2023-09-05T22:22:07.891Z	-0.000398897498645967	2.8069046648598097	1173
198	2023-09-05T22:22:09.063Z	2.8026010155307226	-0.006688846518081215	1172
199	2023-09-05T22:22:10.236Z	-0.0020541472406025996	2.8069046648598097	1173
200	2023-09-05T22:22:11.407Z	2.8026010155307226	-0.008013046311646344	1171
201	2023-09-05T22:22:12.581Z	-0.0020541472406025996	2.807235714808201	1174
202	2023-09-05T22:22:13.753Z	2.802932065479114	-0.006026746621298429	1172
203	2023-09-05T22:22:14.925Z	-0.0013920473438198133	2.8069046648598097	1172
204	2023-09-05T22:22:16.097Z	2.8039252153242877	-0.008013046311646344	1172
205	2023-09-05T22:22:17.269Z	0.0012563522433106655	2.8075667647565923	1172
206	2023-09-05T22:22:18.441Z	2.8016078656855488	-0.006688846518081215	1172
207	2023-09-05T22:22:19.613Z	-0.00337834703416795	2.8082288646533753	1172
208	2023-09-05T22:22:20.786Z	2.80193891563394	-0.007681996363255061	1173
209	2023-09-05T22:22:21.960Z	-0.0007299474470372491	2.8082288646533753	1174
210	2023-09-05T22:22:23.131Z	2.8016078656855488	-0.008013046311646344	1171
211	2023-09-05T22:22:24.304Z	-0.0017230972922113175	2.8069046648598097	1173
212	2023-09-05T22:22:25.476Z	2.8009457657887658	-0.006688846518081215	1172
213	2023-09-05T22:22:26.650Z	-0.0023851971889938817	2.8062425649630267	1174
214	2023-09-05T22:22:27.822Z	2.8016078656855488	-0.007681996363255061	1172
215	2023-09-05T22:22:28.996Z	-0.0017230972922113175	2.8065736149114184	1174
216	2023-09-05T22:22:30.168Z	2.80193891563394	-0.008013046311646344	1172
217	2023-09-05T22:22:31.342Z	-0.0017230972922113175	2.8075667647565923	1174
218	2023-09-05T22:22:32.515Z	2.8016078656855488	-0.006026746621298429	1173
219	2023-09-05T22:22:33.687Z	-0.0023851971889938817	2.8062425649630267	1172
220	2023-09-05T22:22:34.860Z	2.8016078656855488	-0.008013046311646344	1173
221	2023-09-05T22:22:36.033Z	-0.00337834703416795	2.805249415117853	1173
222	2023-09-05T22:22:37.205Z	2.800283665891983	-0.007019896466472497	1172
223	2023-09-05T22:22:38.378Z	-0.0017230972922113175	2.8075667647565923	1173
224	2023-09-05T22:22:39.552Z	2.8026010155307226	-0.007019896466472497	1174
225	2023-09-05T22:22:40.725Z	-0.000398897498645967	2.805580465066244	1173
226	2023-09-05T22:22:41.897Z	2.802932065479114	-0.006026746621298429	1172
227	2023-09-05T22:22:43.071Z	-0.00006784755025468492	2.8069046648598097	1174
228	2023-09-05T22:22:44.243Z	2.8039252153242877	-0.006357796569689711	1172
229	2023-09-05T22:22:45.418Z	-0.0007299474470372491	2.8075667647565923	1175
230	2023-09-05T22:22:46.590Z	2.8022699655823313	-0.006688846518081215	1172
231	2023-09-05T22:22:47.764Z	-0.003047297085776446	2.8069046648598097	1174
232	2023-09-05T22:22:48.935Z	2.8026010155307226	-0.006688846518081215	1171
233	2023-09-05T22:22:50.109Z	0.0002632023981368192	2.8062425649630267	1174
234	2023-09-05T22:22:51.281Z	2.80193891563394	-0.004702546827733078	1172
235	2023-09-05T22:22:52.455Z	-0.0020541472406025996	2.807235714808201	1174
236	2023-09-05T22:22:53.628Z	2.801276815737157	-0.006688846518081215	1173
237	2023-09-05T22:22:54.802Z	-0.0007299474470372491	2.807235714808201	1174
238	2023-09-05T22:22:55.975Z	2.8022699655823313	-0.006357796569689711	1173
239	2023-09-05T22:22:57.149Z	-0.0027162471373851638	2.8075667647565923	1174
240	2023-09-05T22:22:58.321Z	2.802932065479114	-0.006357796569689711	1172
241	2023-09-05T22:22:59.493Z	-0.000398897498645967	2.8085599146017666	1172
242	2023-09-05T22:23:00.666Z	2.8006147158403745	-0.008344096260037848	1173
243	2023-09-05T22:23:01.841Z	-0.0017230972922113175	2.8065736149114184	1175
244	2023-09-05T22:23:03.014Z	2.8006147158403745	-0.006026746621298429	1173
245	2023-09-05T22:23:04.184Z	-0.0017230972922113175	2.805249415117853	1170
246	2023-09-05T22:23:05.358Z	2.8026010155307226	-0.004702546827733078	1174
247	2023-09-05T22:23:06.531Z	-0.003047297085776446	2.805580465066244	1173
248	2023-09-05T22:23:07.704Z	2.801276815737157	-0.006026746621298429	1173
249	2023-09-05T22:23:08.877Z	-0.000398897498645967	2.8069046648598097	1173
250	2023-09-05T22:23:10.049Z	2.8016078656855488	-0.007019896466472497	1172
251	2023-09-05T22:23:11.222Z	-0.0013920473438198133	2.8069046648598097	1173
252	2023-09-05T22:23:12.394Z	2.8026010155307226	-0.006688846518081215	1172
253	2023-09-05T22:23:13.567Z	-0.0007299474470372491	2.8075667647565923	1173
254	2023-09-05T22:23:14.740Z	2.8016078656855488	-0.006688846518081215	1173
255	2023-09-05T22:23:15.913Z	-0.003047297085776446	2.8082288646533753	1173
256	2023-09-05T22:23:17.085Z	2.80193891563394	-0.005695696672907147	1172
257	2023-09-05T22:23:18.259Z	-0.0020541472406025996	2.8065736149114184	1174
258	2023-09-05T22:23:19.431Z	2.80193891563394	-0.007019896466472497	1172
259	2023-09-05T22:23:20.604Z	-0.0007299474470372491	2.807235714808201	1173
260	2023-09-05T22:23:21.777Z	2.801276815737157	-0.005364646724515865	1173
261	2023-09-05T22:23:22.949Z	-0.0027162471373851638	2.8069046648598097	1172
262	2023-09-05T22:23:24.121Z	2.799952615943592	-0.008013046311646344	1172
263	2023-09-05T22:23:25.296Z	-0.0017230972922113175	2.807235714808201	1175
264	2023-09-05T22:23:26.468Z	2.80193891563394	-0.0050335967761245826	1172
265	2023-09-05T22:23:27.642Z	-0.0023851971889938817	2.8078978147049836	1174
266	2023-09-05T22:23:28.814Z	2.8016078656855488	-0.008013046311646344	1172
267	2023-09-05T22:23:29.988Z	-0.0007299474470372491	2.807235714808201	1174
268	2023-09-05T22:23:31.159Z	2.8022699655823313	-0.007350946414863779	1171
269	2023-09-05T22:23:32.331Z	-0.0007299474470372491	2.8069046648598097	1172
270	2023-09-05T22:23:33.504Z	2.801276815737157	-0.008013046311646344	1173
271	2023-09-05T22:23:34.678Z	-0.0017230972922113175	2.807235714808201	1174
272	2023-09-05T22:23:35.850Z	2.8026010155307226	-0.006688846518081215	1172
273	2023-09-05T22:23:37.025Z	-0.0013920473438198133	2.805249415117853	1175
274	2023-09-05T22:23:38.194Z	2.802932065479114	-0.006357796569689711	1169
275	2023-09-05T22:23:39.367Z	-0.0007299474470372491	2.8059115150146354	1173
276	2023-09-05T22:23:40.540Z	2.8009457657887658	-0.006688846518081215	1173
277	2023-09-05T22:23:41.713Z	-0.0017230972922113175	2.8069046648598097	1173
278	2023-09-05T22:23:42.886Z	2.803263115427505	-0.007681996363255061	1173
279	2023-09-05T22:23:44.059Z	-0.0013920473438198133	2.8069046648598097	1173
280	2023-09-05T22:23:45.233Z	2.801276815737157	-0.006357796569689711	1174
281	2023-09-05T22:23:46.405Z	-0.0020541472406025996	2.8062425649630267	1172
282	2023-09-05T22:23:47.577Z	2.80193891563394	-0.006026746621298429	1172
283	2023-09-05T22:23:48.751Z	-0.0020541472406025996	2.8069046648598097	1174
284	2023-09-05T22:23:49.924Z	2.80193891563394	-0.006357796569689711	1173
285	2023-09-05T22:23:51.098Z	-0.0017230972922113175	2.807235714808201	1174
286	2023-09-05T22:23:52.270Z	2.801276815737157	-0.006688846518081215	1172
287	2023-09-05T22:23:53.445Z	-0.0027162471373851638	2.805580465066244	1175
288	2023-09-05T22:23:54.617Z	2.802932065479114	-0.003709396982559232	1172
289	2023-09-05T22:23:55.791Z	-0.000398897498645967	2.8075667647565923	1174
290	2023-09-05T22:23:56.964Z	2.8016078656855488	-0.005695696672907147	1173
291	2023-09-05T22:23:58.137Z	-0.0007299474470372491	2.808890964550158	1173
292	2023-09-05T22:23:59.310Z	2.8035941653758965	-0.008013046311646344	1173
293	2023-09-05T22:24:00.484Z	-0.0017230972922113175	2.8062425649630267	1174
294	2023-09-05T22:24:01.658Z	2.8026010155307226	-0.007681996363255061	1174
295	2023-09-05T22:24:02.832Z	-0.000398897498645967	2.805249415117853	1174
296	2023-09-05T22:24:04.004Z	2.8022699655823313	-0.007019896466472497	1172
297	2023-09-05T22:24:05.178Z	-0.0013920473438198133	2.8065736149114184	1174
298	2023-09-05T22:24:06.350Z	2.8022699655823313	-0.007019896466472497	1172
299	2023-09-05T22:24:07.525Z	-0.0017230972922113175	2.8082288646533753	1175
300	2023-09-05T22:24:08.697Z	2.8016078656855488	-0.006026746621298429	1172
301	2023-09-05T22:24:09.870Z	-0.0013920473438198133	2.8062425649630267	1173
302	2023-09-05T22:24:11.043Z	2.801276815737157	-0.007019896466472497	1173
303	2023-09-05T22:24:12.215Z	0.0002632023981368192	2.8078978147049836	1172
304	2023-09-05T22:24:13.387Z	2.8039252153242877	-0.007350946414863779	1172
305	2023-09-05T22:24:14.561Z	-0.0017230972922113175	2.8078978147049836	1174
306	2023-09-05T22:24:15.733Z	2.800283665891983	-0.007350946414863779	1172
307	2023-09-05T22:24:16.908Z	-0.0017230972922113175	2.8049183651694616	1175
308	2023-09-05T22:24:18.079Z	2.8016078656855488	-0.007019896466472497	1171
309	2023-09-05T22:24:19.254Z	-0.00006784755025468492	2.805249415117853	1175
310	2023-09-05T22:24:20.426Z	2.8022699655823313	-0.006688846518081215	1172
311	2023-09-05T22:24:21.600Z	-0.0007299474470372491	2.8075667647565923	1174
312	2023-09-05T22:24:22.772Z	2.80193891563394	-0.006026746621298429	1172
313	2023-09-05T22:24:23.945Z	-0.0007299474470372491	2.8065736149114184	1173
314	2023-09-05T22:24:25.117Z	2.80193891563394	-0.006026746621298429	1172
315	2023-09-05T22:24:26.291Z	-0.0013920473438198133	2.8065736149114184	1174
316	2023-09-05T22:24:27.464Z	2.8016078656855488	-0.00867514620842913	1173
317	2023-09-05T22:24:28.639Z	-0.003047297085776446	2.8065736149114184	1175
318	2023-09-05T22:24:29.812Z	2.80193891563394	-0.00867514620842913	1173
319	2023-09-05T22:24:30.986Z	-0.0010609973954285312	2.8082288646533753	1174
320	2023-09-05T22:24:32.157Z	2.7996215659952	-0.007350946414863779	1171
321	2023-09-05T22:24:33.330Z	-0.0013920473438198133	2.8059115150146354	1173
322	2023-09-05T22:24:34.499Z	2.80193891563394	-0.006357796569689711	1169
323	2023-09-05T22:24:35.672Z	-0.0007299474470372491	2.8082288646533753	1173
324	2023-09-05T22:24:36.846Z	2.801276815737157	-0.005364646724515865	1174
325	2023-09-05T22:24:38.019Z	-0.0023851971889938817	2.8075667647565923	1173
326	2023-09-05T22:24:39.190Z	2.8022699655823313	-0.007681996363255061	1171
327	2023-09-05T22:24:40.363Z	-0.0013920473438198133	2.8062425649630267	1173
328	2023-09-05T22:24:41.536Z	2.803263115427505	-0.005695696672907147	1173
329	2023-09-05T22:24:42.709Z	-0.0027162471373851638	2.8075667647565923	1173
330	2023-09-05T22:24:43.880Z	2.8009457657887658	-0.0050335967761245826	1171
331	2023-09-05T22:24:45.053Z	-0.0017230972922113175	2.8078978147049836	1173
332	2023-09-05T22:24:46.225Z	2.802932065479114	-0.007681996363255061	1172
333	2023-09-05T22:24:47.400Z	-0.0023851971889938817	2.807235714808201	1175
334	2023-09-05T22:24:48.573Z	2.801276815737157	-0.006357796569689711	1173
335	2023-09-05T22:24:49.747Z	-0.0023851971889938817	2.8062425649630267	1174
336	2023-09-05T22:24:50.919Z	2.801276815737157	-0.006688846518081215	1172
337	2023-09-05T22:24:52.093Z	-0.0007299474470372491	2.8078978147049836	1174
338	2023-09-05T22:24:53.266Z	2.8016078656855488	-0.005364646724515865	1173
