ID,Run,Timestamp,WetDry,Temperature
0,0,2023-12-06 20:07:13,0,25.148601398601386
0,0,2023-12-06 20:08:16,0,25.017482517482506
0,0,2023-12-06 20:09:19,0,24.886363636363626
0,0,2023-12-06 20:10:22,0,24.755244755244746
0,0,2023-12-06 20:11:26,0,24.624125874125866
0,0,2023-12-06 20:12:29,0,24.493006993006986
0,0,2023-12-06 20:13:32,0,24.493006993006986
0,0,2023-12-06 20:14:35,0,24.624125874125866
0,0,2023-12-06 20:15:39,0,24.624125874125866
0,0,2023-12-06 20:16:42,0,24.624125874125866
0,0,2023-12-06 20:17:45,0,25.279720279720266
0,0,2023-12-06 20:18:48,0,26.590909090909065
