ID,Run,Timestamp,WetDry,Temperature
0,0,2023-12-06 20:26:12,0,26.590909090909065
0,0,2023-12-06 20:27:13,0,26.197552447552425
0,0,2023-12-06 20:28:14,0,25.804195804195786
0,0,2023-12-06 20:29:15,0,25.541958041958026
0,0,2023-12-06 20:30:16,0,25.279720279720266
0,0,2023-12-06 20:31:17,0,24.755244755244746
0,0,2023-12-06 20:32:19,0,24.624125874125866
0,0,2023-12-06 20:33:20,0,24.493006993006986
0,0,2023-12-06 20:34:21,0,24.493006993006986
0,0,2023-12-06 20:35:22,0,24.099650349650346
0,0,2023-12-06 20:36:23,0,24.099650349650346
0,0,2023-12-06 20:37:24,0,24.230769230769226
0,0,2023-12-06 20:38:26,0,23.706293706293707
0,0,2023-12-06 20:39:27,0,23.968531468531467
0,0,2023-12-06 20:40:28,0,23.968531468531467
0,0,2023-12-06 20:41:29,0,24.099650349650346
0,0,2023-12-06 20:42:30,0,24.099650349650346
0,0,2023-12-06 20:43:31,0,23.837412587412587
0,0,2023-12-06 20:44:33,0,23.968531468531467
0,0,2023-12-06 20:45:34,0,24.099650349650346
0,0,2023-12-06 20:46:35,0,23.837412587412587
0,0,2023-12-06 20:47:36,0,23.706293706293707
0,0,2023-12-06 20:48:37,0,23.837412587412587
0,0,2023-12-06 20:49:38,0,23.968531468531467
0,0,2023-12-06 20:50:40,0,23.837412587412587
0,0,2023-12-06 20:51:41,0,23.706293706293707
0,0,2023-12-06 20:52:42,0,24.230769230769226
0,0,2023-12-06 20:53:43,0,24.493006993006986
0,0,2023-12-06 20:54:44,0,24.624125874125866
0,0,2023-12-06 20:55:45,0,24.624125874125866
0,0,2023-12-06 20:56:47,0,25.148601398601386
