ID,Run,Timestamp,WetDry,Temperature
6,18,2023-12-09 21:35:57,0,26.984265734265705
6,18,2023-12-09 21:36:58,0,28.55769230769232
6,18,2023-12-09 21:37:59,0,27.902097902097864
6,18,2023-12-09 21:39:01,0,23.837412587412587
6,18,2023-12-09 21:40:02,0,21.47727272727269
6,18,2023-12-09 21:41:04,0,19.379370629370612
6,18,2023-12-09 21:42:05,0,17.674825174825173
6,18,2023-12-09 21:43:07,0,15.445804195804158
6,18,2023-12-09 21:44:08,0,14.396853146853118
6,18,2023-12-09 21:45:10,0,14.265734265734238
6,18,2023-12-09 21:46:11,0,14.659090909090878
6,18,2023-12-09 21:47:13,0,15.052447552447518
6,18,2023-12-09 21:48:14,0,15.708041958041974
6,18,2023-12-09 21:49:16,0,15.576923076923038
6,18,2023-12-09 21:50:17,0,14.921328671328638
6,18,2023-12-09 21:51:19,0,14.921328671328638
6,18,2023-12-09 21:52:20,0,15.314685314685278
6,18,2023-12-09 21:53:21,0,15.052447552447518
6,18,2023-12-09 21:54:23,0,14.921328671328638
6,18,2023-12-09 21:55:24,0,15.314685314685278
6,18,2023-12-09 21:56:26,0,15.052447552447518
6,18,2023-12-09 21:57:27,0,15.708041958041974
6,18,2023-12-09 21:58:29,0,15.183566433566398
6,18,2023-12-09 21:59:30,0,15.052447552447518
6,18,2023-12-09 22:00:32,0,14.527972027971998
6,18,2023-12-09 22:01:33,0,13.741258741258719
6,18,2023-12-09 22:02:35,0,13.216783216783199
6,18,2023-12-09 22:03:36,0,13.347902097902079
6,18,2023-12-09 22:04:38,0,13.741258741258719
6,18,2023-12-09 22:05:39,0,13.347902097902079
6,18,2023-12-09 22:06:41,0,13.479020979020959
