#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:55:31.125
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0001325610316078178,2.940275279187031,-0.002472000149445819
-0.0001324310316078178,2.93994422923864,-0.002805743479061373
-0.0001323010316078178,2.93994422923864,-0.002138256819830708
-0.0001321710316078178,2.940606329135423,-0.002138256819830708
-0.0001320410316078178,2.939944229238641,-0.00280574347906107
-0.0001319110316078178,2.940275279187031,-0.002472000149445971
-0.0001317810316078177,2.93994422923864,-0.002138256819830708
-0.0001316510316078178,2.93994422923864,-0.00213825681983086
-0.0001315210316078178,2.93994422923864,-0.002472000149445819
-0.0001313910316078178,2.940275279187031,-0.002138256819830708
-0.0001312610316078178,2.93994422923864,-0.002472000149445819
-0.0001311310316078178,2.940275279187031,-0.002805743479061373
-0.0001310010316078178,2.93994422923864,-0.001804513490215154
-0.0001308710316078178,2.939613179290249,-0.001470770160600195
-0.0001307410316078178,2.940275279187031,-0.003473230138291128
-0.0001306110316078177,2.93994422923864,-0.002472000149445819
-0.0001304810316078178,2.939613179290249,-0.002472000149445819
-0.0001303510316078178,2.940275279187031,-0.002472000149445819
-0.0001302210316078178,2.940606329135423,-0.002805743479061373
-0.0001300910316078178,2.93994422923864,-0.002805743479061373
-0.0001299610316078178,2.939613179290249,-0.003806973467907593
-0.0001298310316078178,2.940275279187031,-0.002472000149446426
-0.0001297010316078178,2.93994422923864,-0.003139486808676624
-0.0001295710316078177,2.940275279187031,-0.002805743479061373
-0.0001294410316078178,2.940275279187031,-0.002805743479061373
-0.0001293110316078178,2.939282129341858,-0.002805743479061373
-0.0001291810316078178,2.93994422923864,-0.003806973467907593
-0.0001290510316078178,2.940937379083814,-0.002138256819830708
-0.0001289210316078178,2.940275279187031,-0.002805743479061373
-0.0001287910316078178,2.940275279187031,-0.003139486808676776
-0.0001286610316078178,2.940606329135423,-0.002472000149446122
-0.0001285310316078177,2.940275279187032,-0.002472000149446274
-0.0001284010316078178,2.940937379083814,-0.003473230138291887
-0.0001282710316078178,2.941268429032205,-0.003139486808676928
-0.0001281410316078178,2.93994422923864,-0.002472000149445819
-0.0001280110316078178,2.940275279187031,-0.003806973467907593
-0.0001278810316078178,2.940937379083814,-0.002472000149445819
-0.0001277510316078178,2.93994422923864,-0.003139486808676928
-0.0001276210316078178,2.93994422923864,-0.003139486808676928
-0.0001274910316078177,2.93994422923864,-0.003139486808676624
-0.0001273610316078178,2.939282129341858,-0.002472000149445819
-0.0001272310316078178,2.939613179290249,-0.002472000149445819
-0.0001271010316078178,2.937957929548292,-0.002472000149445819
-0.0001269710316078178,2.938288979496683,-0.003139486808676928
-0.0001268410316078178,2.938288979496683,-0.004140716797522703
-0.0001267110316078178,2.939282129341858,-0.003139486808676928
-0.0001265810316078178,2.940275279187031,-0.002472000149446122
-0.0001264510316078178,2.940606329135423,-0.003806973467906986
-0.0001263210316078177,2.940275279187031,-0.003139486808676776
-0.0001261910316078178,2.939282129341858,-0.002805743479061677
-0.0001260610316078178,2.939613179290249,-0.003473230138292038
-0.0001259310316078178,2.940275279187031,-0.003473230138292038
-0.0001258010316078178,2.93994422923864,-0.004140716797522703
-0.0001256710316078178,2.939613179290249,-0.003806973467907593
-0.0001255410316078178,2.93994422923864,-0.003139486808677231
-0.0001254110316078178,2.939613179290249,-0.003473230138291887
-0.0001252810316078177,2.93994422923864,-0.003139486808676928
-0.0001251510316078178,2.939613179290249,-0.003139486808677231
-0.0001250210316078178,2.939613179290249,-0.003806973467907593
-0.0001248910316078178,2.93994422923864,-0.003473230138292038
-0.0001247610316078178,2.940606329135423,-0.002138256819830708
-0.0001246310316078178,2.939282129341858,-0.001804513490215154
-0.0001245010316078178,2.939282129341858,-0.003806973467906682
-0.0001243710316078178,2.938951079393466,-0.002805743479061829
-0.0001242410316078177,2.93961317929025,-0.002805743479061525
-0.0001241110316078178,2.941268429032205,-0.003139486808676776
-0.0001239810316078178,2.940606329135423,-0.002805743479061373
-0.0001238510316078178,2.940275279187031,-0.003473230138292038
-0.0001237210316078178,2.940606329135423,-0.002472000149445819
-0.0001235910316078178,2.941268429032205,-0.001470770160600043
-0.0001234610316078178,2.940275279187031,-0.003139486808676928
-0.0001233310316078178,2.940937379083814,-0.002805743479061525
-0.0001232010316078178,2.940606329135423,-0.002138256819831012
-0.0001230710316078178,2.940606329135423,-0.002805743479061373
-0.0001229410316078178,2.940937379083814,-0.002805743479061373
-0.0001228110316078178,2.940606329135423,-0.002138256819830708
-0.0001226810316078178,2.940606329135423,-0.002805743479061373
-0.0001225510316078178,2.940606329135423,-0.003139486808676928
-0.0001224210316078178,2.940606329135423,-0.002472000149445819
-0.0001222910316078178,2.939944229238641,-0.00213825681983086
-0.0001221610316078178,2.93994422923864,-0.003139486808676472
-0.0001220310316078177,2.939282129341857,-0.001804513490215457
-0.0001219010316078178,2.937957929548292,-0.002472000149445819
-0.0001217710316078178,2.939282129341858,-0.002472000149445819
-0.0001216410316078178,2.939613179290249,-0.002472000149445819
