#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:54:07.086
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.095901224915298e-05,2.935640579909553,-0.0004695401717538239
-4.094901224915298e-05,2.935971629857944,-0.002805743479061373
-4.093901224915298e-05,2.936964779703118,-0.002138256819830708
-4.092901224915299e-05,2.936302679806336,-0.002138256819830708
-4.091901224915298e-05,2.936633729754727,-0.002138256819830708
-4.090901224915298e-05,2.93497848001277,-0.001470770160600043
-4.089901224915298e-05,2.933654280219205,-0.002805743479061373
-4.088901224915299e-05,2.935309529961161,-0.004808203456752458
-4.087901224915299e-05,2.936302679806336,-0.004474460127138258
-4.086901224915298e-05,2.937957929548292,-0.004474460127138258
-4.085901224915298e-05,2.938951079393466,-0.003806973467907593
-4.084901224915298e-05,2.937957929548292,-0.0004695401717536721
-4.083901224915299e-05,2.937957929548292,-0.0001357968421382694
-4.082901224915298e-05,2.935640579909553,-0.001470770160600043
-4.081901224915298e-05,2.934647430064379,-0.001804513490215154
-4.080901224915298e-05,2.934978480012769,-0.002472000149446122
-4.079901224915299e-05,2.933323230270815,-0.003139486808676624
-4.078901224915298e-05,2.933654280219205,-0.004474460127138258
-4.077901224915298e-05,2.935640579909553,-0.004140716797522703
-4.076901224915298e-05,2.936633729754726,-0.002805743479062436
-4.075901224915299e-05,2.935971629857945,-0.00514194678636786
-4.074901224915298e-05,2.938951079393466,-0.003806973467907593
-4.073901224915298e-05,2.937295829651509,-0.002138256819830708
-4.072901224915298e-05,2.936964779703118,-0.003473230138292038
-4.071901224915299e-05,2.936964779703118,-0.002805743479061677
-4.070901224915299e-05,2.937295829651509,-0.003139486808676928
-4.069901224915298e-05,2.934647430064379,-0.001804513490215154
-4.068901224915298e-05,2.937295829651509,-0.002805743479061373
-4.067901224915298e-05,2.93464743006438,-0.002472000149446578
-4.066901224915299e-05,2.936302679806336,-0.004140716797522703
-4.065901224915298e-05,2.935309529961162,-0.003139486808676928
-4.064901224915298e-05,2.936633729754727,-0.001804513490215154
-4.063901224915298e-05,2.936633729754726,-0.002805743479061373
-4.062901224915299e-05,2.933654280219206,-0.002805743479061373
-4.061901224915298e-05,2.934316380115987,-0.003139486808676928
-4.060901224915298e-05,2.935640579909553,-0.001804513490215154
-4.059901224915298e-05,2.935309529961162,-0.003139486808677231
-4.058901224915299e-05,2.935971629857944,-0.003806973467907289
-4.057901224915298e-05,2.936302679806336,-0.003139486808676928
-4.056901224915298e-05,2.935971629857944,-0.003806973467907593
-4.055901224915298e-05,2.937295829651509,-0.003473230138292038
-4.054901224915299e-05,2.937626879599901,-0.0041407167975224
-4.053901224915299e-05,2.935971629857944,-0.001804513490215154
-4.052901224915298e-05,2.936633729754727,-0.002138256819830708
-4.051901224915298e-05,2.935640579909553,-0.001470770160600043
-4.050901224915298e-05,2.935640579909554,-0.0004695401717545827
-4.049901224915299e-05,2.936633729754727,-0.002138256819830708
-4.048901224915298e-05,2.937295829651509,-0.003473230138292038
-4.047901224915298e-05,2.934647430064379,-0.003473230138292038
-4.046901224915298e-05,2.935971629857945,-0.004474460127137499
-4.045901224915299e-05,2.937626879599901,-0.002805743479061373
-4.044901224915298e-05,2.935971629857944,-0.005475690115984477
-4.043901224915298e-05,2.937957929548292,-0.0008032835013689343
-4.042901224915298e-05,2.9376268795999,-0.002805743479061525
-4.041901224915299e-05,2.935309529961163,-0.003139486808676776
-4.040901224915298e-05,2.935640579909553,-0.004474460127138258
-4.039901224915298e-05,2.93497848001277,-0.004140716797522703
-4.038901224915298e-05,2.937626879599901,-0.003806973467907593
-4.037901224915299e-05,2.937957929548292,-0.003806973467907593
-4.036901224915299e-05,2.938620029445075,-0.003139486808676928
-4.035901224915298e-05,2.938620029445075,-0.002138256819830708
-4.034901224915298e-05,2.938951079393466,-0.0004695401717538239
-4.033901224915298e-05,2.936302679806336,-0.00147077016059974
