ID,Run,Timestamp,WetDry,Temperature
23,24,2023-12-12 03:19:55,0,27.24650349650352
23,24,2023-12-12 03:20:42,0,26.722027972028002
23,24,2023-12-12 03:21:30,0,26.459790209790242
23,24,2023-12-12 03:22:18,0,26.066433566433602
23,24,2023-12-12 03:23:06,0,26.066433566433602
23,24,2023-12-12 03:23:53,0,25.804195804195842
23,24,2023-12-12 03:24:41,0,25.804195804195842
23,24,2023-12-12 03:25:29,0,25.673076923076962
23,24,2023-12-12 03:26:17,0,25.410839160839203
23,24,2023-12-12 03:27:04,0,25.148601398601443
23,24,2023-12-12 03:27:52,0,25.410839160839203
23,24,2023-12-12 03:28:40,0,24.230769230769226
23,24,2023-12-12 03:29:28,0,25.279720279720323
23,24,2023-12-12 03:30:15,0,25.279720279720323
23,24,2023-12-12 03:31:03,0,25.279720279720323
23,24,2023-12-12 03:31:51,0,24.099650349650346
23,24,2023-12-12 03:32:39,0,25.279720279720323
23,24,2023-12-12 03:33:26,0,24.886363636363626
23,24,2023-12-12 03:34:14,0,25.148601398601443
23,24,2023-12-12 03:35:02,0,23.968531468531467
23,24,2023-12-12 03:35:50,0,25.148601398601443
23,24,2023-12-12 03:36:37,0,25.148601398601443
23,24,2023-12-12 03:37:25,0,25.017482517482563
23,24,2023-12-12 03:38:13,0,25.148601398601443
23,24,2023-12-12 03:39:01,0,25.279720279720323
23,24,2023-12-12 03:39:48,0,25.148601398601443
23,24,2023-12-12 03:40:36,0,24.624125874125866
23,24,2023-12-12 03:41:24,0,24.624125874125866
23,24,2023-12-12 03:42:12,0,25.148601398601443
23,24,2023-12-12 03:42:59,0,25.148601398601443
23,24,2023-12-12 03:43:47,0,25.148601398601443
23,24,2023-12-12 03:44:35,0,24.361888111888106
23,24,2023-12-12 03:45:23,0,25.148601398601443
23,24,2023-12-12 03:46:10,0,25.148601398601443
23,24,2023-12-12 03:46:58,0,25.148601398601443
23,24,2023-12-12 03:47:46,0,24.624125874125866
23,24,2023-12-12 03:48:34,0,25.804195804195842
23,24,2023-12-12 03:49:21,0,26.197552447552482
23,24,2023-12-12 03:50:09,0,26.066433566433602
23,24,2023-12-12 03:50:57,0,26.197552447552482
23,24,2023-12-12 03:51:45,0,26.459790209790242
23,24,2023-12-12 03:52:33,0,26.590909090909122
