ID,Run,Timestamp,WetDry,Temperature
0,0,2023-12-06 16:50:00,0,22.192832764505113
0,0,2023-12-06 16:51:06,0,23.088737201365177
0,0,2023-12-06 16:52:12,0,23.21672354948805
0,0,2023-12-06 16:53:18,0,21.68088737201367
0,0,2023-12-06 16:54:24,0,21.68088737201367
0,0,2023-12-06 16:55:30,0,22.576791808873736
0,0,2023-12-06 16:56:36,0,21.29692832764505
0,0,2023-12-06 16:57:42,0,21.29692832764505
0,0,2023-12-06 16:58:48,0,20.91296928327648
0,0,2023-12-06 16:59:54,0,20.784982935153607
0,0,2023-12-06 17:01:00,0,21.168941979522174
0,0,2023-12-06 17:02:06,0,20.91296928327648
0,0,2023-12-06 17:03:12,0,20.784982935153607
0,0,2023-12-06 17:04:18,0,20.656996587030733
0,0,2023-12-06 17:05:24,0,21.29692832764505
0,0,2023-12-06 17:06:30,0,20.91296928327648
0,0,2023-12-06 17:07:36,0,21.936860068259364
0,0,2023-12-06 17:08:42,0,21.0409556313993
0,0,2023-12-06 17:09:48,0,20.784982935153607
0,0,2023-12-06 17:10:54,0,20.656996587030733
0,0,2023-12-06 17:12:00,0,20.656996587030733
0,0,2023-12-06 17:13:06,0,20.784982935153607
0,0,2023-12-06 17:14:12,0,20.784982935153607
0,0,2023-12-06 17:15:18,0,20.91296928327648
0,0,2023-12-06 17:16:24,0,20.91296928327648
0,0,2023-12-06 17:17:30,0,21.0409556313993
0,0,2023-12-06 17:18:36,0,20.784982935153607
0,0,2023-12-06 17:19:42,0,20.91296928327648
0,0,2023-12-06 17:20:48,0,21.168941979522174
0,0,2023-12-06 17:21:54,0,21.424914675767923
0,0,2023-12-06 17:23:00,0,21.552901023890797
0,0,2023-12-06 17:24:06,0,20.91296928327648
0,0,2023-12-06 17:25:12,0,21.552901023890797
0,0,2023-12-06 17:26:18,0,22.064846416382238
0,0,2023-12-06 17:27:24,0,20.656996587030733
0,0,2023-12-06 17:28:30,0,20.784982935153607
0,0,2023-12-06 17:29:36,0,20.401023890784984
0,0,2023-12-06 17:30:42,0,20.401023890784984
0,0,2023-12-06 17:31:48,0,20.27303754266211
0,0,2023-12-06 17:32:54,0,20.27303754266211
0,0,2023-12-06 17:34:00,0,19.76109215017067
0,0,2023-12-06 17:35:06,0,20.01706484641636
0,0,2023-12-06 17:36:12,0,19.76109215017067
0,0,2023-12-06 17:37:18,0,19.76109215017067
0,0,2023-12-06 17:38:24,0,20.01706484641636
0,0,2023-12-06 17:39:30,0,19.24914675767917
0,0,2023-12-06 17:40:36,0,19.50511945392492
0,0,2023-12-06 17:41:42,0,19.633105802047794
0,0,2023-12-06 17:42:48,0,19.377133105802045
0,0,2023-12-06 17:43:54,0,19.50511945392492
0,0,2023-12-06 17:45:00,0,19.50511945392492
0,0,2023-12-06 17:46:06,0,18.99317406143348
0,0,2023-12-06 17:47:12,0,18.99317406143348
0,0,2023-12-06 17:48:18,0,18.99317406143348
0,0,2023-12-06 17:49:24,0,18.865187713310604
0,0,2023-12-06 17:50:30,0,18.865187713310604
0,0,2023-12-06 17:51:36,0,18.097269624573357
0,0,2023-12-06 17:52:42,0,18.609215017064855
0,0,2023-12-06 17:53:48,0,18.22525597269623
0,0,2023-12-06 17:54:54,0,17.841296928327665
0,0,2023-12-06 17:56:00,0,17.585324232081916
0,0,2023-12-06 17:57:06,0,17.585324232081916
0,0,2023-12-06 17:58:12,0,17.585324232081916
0,0,2023-12-06 17:59:18,0,17.073378839590475
0,0,2023-12-06 18:00:24,0,17.201365187713293
0,0,2023-12-06 18:01:30,0,17.073378839590475
0,0,2023-12-06 18:02:36,0,17.073378839590475
0,0,2023-12-06 18:03:42,0,17.329351535836167
0,0,2023-12-06 18:04:48,0,17.073378839590475
0,0,2023-12-06 18:05:54,0,17.073378839590475
0,0,2023-12-06 18:07:00,0,18.865187713310604
0,0,2023-12-06 18:08:06,0,20.145051194539235
0,0,2023-12-06 18:09:12,0,20.27303754266211
0,0,2023-12-06 18:10:18,0,20.401023890784984
0,0,2023-12-06 18:11:24,0,20.401023890784984
0,0,2023-12-06 18:12:30,0,20.784982935153607
0,0,2023-12-06 18:13:36,0,20.656996587030733
0,0,2023-12-06 18:14:42,0,20.656996587030733
0,0,2023-12-06 18:15:48,0,20.784982935153607
0,0,2023-12-06 18:16:54,0,20.91296928327648
0,0,2023-12-06 18:18:00,0,20.784982935153607
0,0,2023-12-06 18:19:06,0,21.0409556313993
0,0,2023-12-06 18:20:12,0,21.0409556313993
0,0,2023-12-06 18:21:18,0,21.0409556313993
0,0,2023-12-06 18:22:24,0,21.0409556313993
0,0,2023-12-06 18:23:30,0,20.656996587030733
0,0,2023-12-06 18:24:36,0,20.91296928327648
0,0,2023-12-06 18:25:42,0,21.0409556313993
0,0,2023-12-06 18:26:48,0,21.0409556313993
0,0,2023-12-06 18:27:54,0,21.168941979522174
0,0,2023-12-06 18:29:00,0,23.21672354948805
