#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:40:53.146
#Sample rate: 3.33333e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.98 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.286920019200193e-05,3.04720441251743,-0.002805743479061373
-4.283920019200192e-05,3.04720441251743,-0.003139486808676928
-4.280920019200191e-05,3.047535462465822,-0.003806973467907441
-4.277920019200192e-05,3.047866512414213,-0.003473230138292038
-4.274920019200191e-05,3.046873362569039,-0.003806973467907441
-4.271920019200193e-05,3.04720441251743,-0.00347323013829219
-4.268920019200192e-05,3.046542312620648,-0.001804513490215154
-4.265920019200193e-05,3.047866512414212,-0.003139486808676321
-4.262920019200192e-05,3.045880212723865,-0.003806973467907593
-4.259920019200191e-05,3.047535462465821,-0.002472000149446274
-4.256920019200192e-05,3.046873362569039,-0.003473230138292038
-4.253920019200191e-05,3.046542312620648,-0.003806973467907137
-4.250920019200193e-05,3.046873362569039,-0.002805743479061829
-4.247920019200192e-05,3.04720441251743,-0.002472000149445819
-4.244920019200193e-05,3.04720441251743,-0.002805743479061222
-4.241920019200192e-05,3.046873362569039,-0.003139486808676928
-4.238920019200191e-05,3.046873362569039,-0.003139486808676928
-4.235920019200192e-05,3.047866512414213,-0.003139486808676928
-4.232920019200191e-05,3.04720441251743,-0.003139486808676776
-4.229920019200193e-05,3.046211262672257,-0.002805743479061525
-4.226920019200192e-05,3.046542312620648,-0.003806973467907593
-4.223920019200193e-05,3.046542312620648,-0.003139486808677231
-4.220920019200192e-05,3.046211262672256,-0.002138256819830708
-4.217920019200191e-05,3.047866512414213,-0.0008032835013695414
-4.214920019200192e-05,3.048197562362604,-0.002138256819830708
-4.211920019200191e-05,3.04720441251743,-0.003473230138292038
-4.208920019200193e-05,3.046542312620648,-0.002472000149446274
-4.205920019200192e-05,3.046542312620648,-0.002472000149445819
-4.202920019200192e-05,3.047866512414213,-0.001804513490215154
-4.199920019200192e-05,3.04720441251743,-0.001804513490215154
-4.196920019200192e-05,3.04720441251743,-0.003139486808676928
-4.193920019200193e-05,3.045880212723865,-0.003806973467907593
-4.190920019200191e-05,3.045880212723865,-0.001804513490215154
-4.187920019200192e-05,3.047866512414213,-0.001137026830984489
-4.184920019200192e-05,3.048197562362604,-0.001804513490215154
-4.181920019200192e-05,3.04720441251743,-0.003139486808676928
-4.178920019200192e-05,3.04720441251743,-0.001804513490215154
-4.175920019200192e-05,3.048197562362604,-0.002805743479061373
-4.172920019200193e-05,3.045880212723865,-0.003139486808676928
-4.169920019200191e-05,3.047535462465822,-0.001470770160600043
-4.166920019200192e-05,3.047535462465822,-0.002805743479061373
-4.163920019200192e-05,3.045549162775473,-0.003806973467907593
-4.160920019200192e-05,3.04720441251743,-0.003806973467907593
-4.157920019200192e-05,3.047866512414213,-0.002472000149445819
-4.154920019200192e-05,3.04720441251743,-0.002805743479061373
-4.151920019200193e-05,3.046542312620648,-0.002472000149445819
-4.148920019200191e-05,3.04720441251743,-0.002138256819830708
-4.145920019200192e-05,3.047535462465822,-0.002138256819830708
-4.142920019200192e-05,3.046873362569039,-0.004140716797522703
-4.139920019200192e-05,3.046542312620648,-0.002472000149445819
-4.136920019200192e-05,3.04720441251743,-0.001804513490215154
-4.133920019200192e-05,3.04720441251743,-0.002472000149445819
-4.130920019200193e-05,3.04720441251743,-0.003473230138292038
-4.127920019200191e-05,3.04720441251743,-0.003139486808676928
-4.124920019200192e-05,3.045549162775473,-0.004140716797522703
-4.121920019200192e-05,3.046542312620648,-0.002472000149445819
-4.118920019200192e-05,3.047866512414213,-0.001470770160600043
-4.115920019200192e-05,3.046542312620648,-0.004140716797522703
-4.112920019200192e-05,3.045880212723865,-0.004474460127138258
-4.109920019200193e-05,3.046542312620648,-0.002805743479061373
-4.106920019200191e-05,3.047866512414213,-0.002138256819830708
-4.103920019200192e-05,3.04720441251743,-0.002138256819830708
-4.100920019200192e-05,3.046542312620648,-0.002805743479061373
-4.097920019200192e-05,3.046873362569039,-0.003473230138292038
-4.094920019200192e-05,3.04720441251743,-0.004474460127138258
-4.091920019200192e-05,3.046542312620648,-0.003473230138292038
-4.088920019200191e-05,3.04720441251743,-0.002472000149445819
-4.085920019200192e-05,3.048197562362604,-0.003473230138292038
-4.082920019200192e-05,3.046542312620648,-0.003806973467907593
-4.079920019200192e-05,3.046873362569039,-0.003139486808676928
-4.076920019200192e-05,3.047535462465822,-0.003473230138292038
-4.073920019200192e-05,3.046873362569039,-0.004474460127138258
-4.070920019200192e-05,3.047535462465822,-0.002805743479061373
-4.067920019200191e-05,3.047535462465822,-0.002138256819830708
-4.064920019200192e-05,3.047866512414213,-0.003139486808676928
-4.061920019200192e-05,3.046873362569039,-0.002805743479061373
-4.058920019200192e-05,3.046211262672256,-0.002138256819830708
-4.055920019200192e-05,3.047866512414213,-0.001470770160600043
-4.052920019200192e-05,3.047535462465822,-0.002138256819830708
-4.049920019200193e-05,3.047866512414213,-0.002805743479061373
-4.046920019200191e-05,3.046873362569039,-0.003473230138292038
-4.043920019200192e-05,3.04720441251743,-0.004140716797522703
