#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:54:37.162
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.095955966815571e-05,2.941599478980597,-0.001804513490215154
-4.094955966815571e-05,2.939282129341858,-0.001804513490215154
-4.093955966815571e-05,2.940606329135422,-0.00213825681983086
-4.092955966815571e-05,2.938951079393467,-0.002472000149445667
-4.091955966815571e-05,2.940606329135423,-0.003139486808676928
-4.090955966815571e-05,2.940606329135423,-0.001804513490215154
-4.089955966815571e-05,2.940275279187031,-0.002805743479061373
-4.088955966815571e-05,2.940606329135423,-0.002472000149445971
-4.087955966815571e-05,2.939613179290249,-0.002472000149445819
-4.086955966815571e-05,2.940937379083814,-0.002472000149445819
-4.085955966815571e-05,2.93994422923864,-0.002805743479061373
-4.084955966815571e-05,2.938951079393467,-0.003473230138292494
-4.083955966815571e-05,2.940606329135423,-0.004474460127138258
-4.082955966815571e-05,2.941599478980597,-0.002805743479061373
-4.081955966815571e-05,2.940275279187031,-0.004140716797522703
-4.080955966815571e-05,2.940275279187032,-0.002472000149446881
-4.079955966815571e-05,2.940937379083814,-0.004808203456752306
-4.078955966815571e-05,2.940606329135423,-0.004474460127138258
-4.077955966815571e-05,2.940275279187031,-0.004474460127138258
-4.076955966815571e-05,2.942261578877379,-0.001804513490215761
-4.075955966815571e-05,2.941268429032206,-0.003139486808676321
-4.074955966815571e-05,2.941599478980597,-0.002138256819830708
-4.073955966815571e-05,2.939282129341858,-0.003139486808676928
-4.072955966815571e-05,2.938951079393466,-0.003139486808676928
-4.071955966815571e-05,2.93994422923864,-0.004808203456752609
-4.070955966815571e-05,2.93994422923864,-0.005475690115984477
-4.069955966815571e-05,2.937626879599901,-0.005475690115984477
-4.068955966815571e-05,2.941599478980597,-0.004474460127138258
-4.067955966815571e-05,2.940606329135424,-0.004808203456753216
-4.066955966815571e-05,2.94226157887738,-0.004474460127138258
-4.065955966815571e-05,2.941268429032205,-0.001804513490215154
-4.064955966815571e-05,2.941268429032205,-0.003473230138292038
-4.063955966815571e-05,2.940937379083814,-0.002472000149445667
-4.062955966815571e-05,2.941268429032205,-0.00213825681983086
-4.061955966815571e-05,2.940275279187031,-0.005809433445599588
-4.060955966815571e-05,2.940937379083814,-0.004140716797522703
-4.059955966815571e-05,2.93961317929025,-0.003806973467907441
-4.058955966815571e-05,2.942923678774161,-0.00347323013829219
-4.057955966815571e-05,2.940275279187031,-0.002472000149445819
-4.056955966815571e-05,2.93994422923864,-0.002805743479061373
-4.055955966815571e-05,2.940606329135423,-0.002138256819830708
-4.054955966815571e-05,2.939944229238641,-0.003139486808676472
-4.053955966815571e-05,2.938288979496683,-0.004140716797522703
-4.052955966815571e-05,2.939613179290249,-0.004474460127138258
-4.051955966815571e-05,2.93994422923864,-0.005141946786368923
-4.050955966815571e-05,2.941599478980597,-0.004808203456753368
-4.049955966815571e-05,2.94226157887738,-0.004808203456753368
-4.048955966815571e-05,2.941930528928988,-0.003806973467907593
-4.047955966815571e-05,2.941599478980597,-0.002805743479061373
-4.046955966815571e-05,2.941268429032205,-0.001804513490215457
-4.045955966815571e-05,2.941599478980597,-0.002472000149445819
-4.044955966815571e-05,2.940275279187031,-0.002138256819830708
-4.043955966815571e-05,2.939613179290249,-0.002138256819830708
-4.042955966815571e-05,2.938951079393467,-0.001137026830984792
-4.041955966815571e-05,2.939613179290248,-0.00180451349021485
-4.040955966815571e-05,2.938620029445075,-0.002138256819830708
-4.039955966815571e-05,2.940937379083814,-0.002805743479061373
-4.038955966815571e-05,2.939282129341858,-0.003806973467907593
-4.037955966815571e-05,2.940275279187031,-0.004140716797522551
-4.036955966815571e-05,2.938288979496683,-0.005141946786368923
-4.035955966815571e-05,2.93994422923864,-0.004474460127138258
-4.034955966815571e-05,2.940937379083814,-0.004808203456753368
-4.033955966815571e-05,2.941268429032205,-0.005475690115984174
-4.032955966815571e-05,2.940606329135423,-0.004808203456753368
-4.031955966815571e-05,2.941599478980597,-0.004474460127138258
-4.030955966815571e-05,2.940937379083814,-0.003473230138292038
