#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DECA
#Date Time: 2023-12-07 20:43:37.904
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -2.95 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.1 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0001325622122526519,2.936302679806336,-0.003473230138292038
-0.000132432212252652,2.936302679806336,-0.002805743479061373
-0.000132302212252652,2.936964779703118,-0.003139486808676928
-0.000132172212252652,2.936964779703118,-0.003139486808676928
-0.000132042212252652,2.936633729754727,-0.003139486808676928
-0.000131912212252652,2.936964779703118,-0.002472000149446122
-0.0001317822122526519,2.936964779703118,-0.003139486808676928
-0.0001316522122526519,2.936964779703118,-0.003139486808676624
-0.0001315222122526519,2.936964779703118,-0.002472000149445819
-0.000131392212252652,2.936964779703118,-0.002472000149445819
-0.000131262212252652,2.936964779703118,-0.003139486808676928
-0.000131132212252652,2.936964779703118,-0.004140716797522703
-0.000131002212252652,2.937626879599901,-0.003473230138292038
-0.000130872212252652,2.937626879599901,-0.002805743479061677
-0.000130742212252652,2.937626879599901,-0.004140716797522096
-0.0001306122122526519,2.938288979496683,-0.002805743479061525
-0.0001304822122526519,2.937626879599901,-0.003139486808676928
-0.000130352212252652,2.937957929548292,-0.002472000149445819
-0.000130222212252652,2.937957929548292,-0.003139486808676928
-0.000130092212252652,2.937957929548292,-0.002805743479061373
-0.000129962212252652,2.937626879599901,-0.002805743479061373
-0.000129832212252652,2.937626879599901,-0.002472000149445971
-0.000129702212252652,2.937626879599901,-0.002472000149445819
-0.0001295722122526519,2.937626879599901,-0.002472000149445667
-0.0001294422122526519,2.937957929548292,-0.002138256819831164
-0.0001293122122526519,2.937295829651509,-0.003139486808676928
-0.000129182212252652,2.937957929548292,-0.002472000149445819
-0.000129052212252652,2.936964779703118,-0.002805743479061373
-0.000128922212252652,2.938620029445075,-0.002138256819830708
-0.000128792212252652,2.938620029445075,-0.002472000149445667
-0.000128662212252652,2.937957929548292,-0.00213825681983086
-0.0001285322122526519,2.938620029445075,-0.002805743479061222
-0.0001284022122526519,2.938288979496683,-0.002472000149445667
-0.0001282722122526519,2.938620029445075,-0.002138256819830708
-0.000128142212252652,2.938288979496683,-0.002472000149445819
-0.000128012212252652,2.938951079393466,-0.002472000149445819
-0.000127882212252652,2.938288979496683,-0.002805743479061373
-0.000127752212252652,2.938620029445075,-0.002805743479061373
-0.000127622212252652,2.938951079393466,-0.001804513490215609
-0.0001274922122526519,2.938951079393466,-0.003139486808676928
-0.0001273622122526519,2.938620029445075,-0.003139486808676624
-0.0001272322122526519,2.937957929548292,-0.002472000149445819
-0.000127102212252652,2.936633729754727,-0.002138256819830708
-0.000126972212252652,2.935640579909553,-0.002805743479061373
-0.000126842212252652,2.935971629857944,-0.003139486808676928
-0.000126712212252652,2.935640579909553,-0.002472000149445819
-0.000126582212252652,2.935309529961162,-0.003139486808676624
-0.000126452212252652,2.935640579909553,-0.002472000149446122
-0.0001263222122526519,2.935971629857944,-0.002805743479061525
-0.0001261922122526519,2.935640579909553,-0.003139486808676928
-0.000126062212252652,2.935971629857944,-0.003139486808676928
-0.000125932212252652,2.936633729754727,-0.002138256819830708
-0.000125802212252652,2.935971629857944,-0.002805743479061373
-0.000125672212252652,2.936302679806336,-0.002805743479061373
-0.000125542212252652,2.936302679806336,-0.003139486808676776
-0.000125412212252652,2.936302679806336,-0.002805743479061525
-0.0001252822122526519,2.935971629857945,-0.002472000149445819
-0.0001251522122526519,2.936633729754727,-0.002472000149446274
-0.0001250222122526519,2.936633729754727,-0.003473230138292038
-0.000124892212252652,2.936302679806336,-0.003806973467907593
-0.000124762212252652,2.936633729754727,-0.002472000149445819
-0.000124632212252652,2.93497848001277,-0.001804513490215154
-0.000124502212252652,2.933654280219205,-0.003806973467906682
-0.000124372212252652,2.933654280219205,-0.003806973467907593
-0.0001242422122526519,2.933323230270814,-0.003139486808676928
-0.0001241122122526519,2.933654280219205,-0.003139486808676928
-0.0001239822122526519,2.934647430064379,-0.003139486808676928
-0.000123852212252652,2.934647430064379,-0.002805743479061373
-0.000123722212252652,2.935309529961162,-0.003806973467907593
-0.000123592212252652,2.93497848001277,-0.003139486808676928
-0.000123462212252652,2.935640579909553,-0.002805743479061373
-0.000123332212252652,2.935640579909553,-0.003473230138291735
-0.000123202212252652,2.935640579909553,-0.003473230138292038
-0.0001230722122526519,2.936302679806335,-0.002805743479061525
-0.0001229422122526519,2.935640579909553,-0.003139486808676928
-0.000122812212252652,2.936302679806336,-0.001804513490215154
-0.000122682212252652,2.936633729754727,-0.003139486808676928
-0.000122552212252652,2.936302679806336,-0.002805743479061373
-0.000122422212252652,2.936633729754727,-0.002472000149445819
-0.000122292212252652,2.936964779703118,-0.002472000149445819
-0.000122162212252652,2.935971629857945,-0.002472000149445819
-0.0001220322122526519,2.933654280219205,-0.003473230138291583
-0.0001219022122526519,2.933985330167596,-0.002472000149446122
-0.0001217722122526519,2.933323230270814,-0.003139486808676928
-0.000121642212252652,2.933654280219205,-0.003139486808676928
-0.000121512212252652,2.934316380115987,-0.002472000149445819
-0.000121382212252652,2.93497848001277,-0.001470770160600043
